Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
h7sb_kühlschrank,blocks,block,,,"Stainless Steel Refrigerator",,"Edelstahl Kühlschrank","Refrigerador De Aço Inoxidável","Réfrigérateur en acier inoxydable","Frigorifero in acciaio inossidabile","「ステンレス・リフリゲーター」","스테인리스강 냉장고","Lodówka ze stali nierdzewnej","Refrigerador De Aço Inoxidável","Холодильник из нержавеющей стали","Paslanmaz Çelik Buzdolabı","不锈钢冰箱","不鏽鋼冰箱","Refrigerador de acero inoxidable"
h7sb_kühlschrank1,blocks,block,,,"Retro Refrigerator",,"Retro Kühlschrank","Refrigerador Retro","Retro Refrigerator","Retro Frigorifero","レトロ冷蔵庫","Retro Refrigerator","Retro Lodówka","Refrigerador Retro","Ретро Холодильник","Retro Buzdolabı","复古冰箱","Retro Refrigerator","Refrigerador Retro"
h7sb_spind,blocks,block,,,"Locker",,"Spind","Armário","Locker","Locker","ロッカー","로커 (Locker)","Locker","Armário","Шкафчик","Dolap","储物柜","洛克","Locker"
h7sb_spind1,blocks,block,,,"Locker",,"Spind","Armário","Locker","Locker","ロッカー","로커 (Locker)","Locker","Armário","Шкафчик","Dolap","储物柜","洛克","Locker"
h7sb_spind2,blocks,block,,,"Locker",,"Spind","Armário","Locker","Locker","ロッカー","로커 (Locker)","Locker","Armário","Шкафчик","Dolap","储物柜","洛克","Locker"
h7sb_spind3,blocks,block,,,"Locker",,"Spind","Armário","Locker","Locker","ロッカー","로커 (Locker)","Locker","Armário","Шкафчик","Dolap","储物柜","洛克","Locker"
h7sb_spind4,blocks,block,,,"Locker",,"Spind","Armário","Locker","Locker","ロッカー","로커 (Locker)","Locker","Armário","Шкафчик","Dolap","储物柜","洛克","Locker"
h7sb_papierkorb,blocks,block,,,"Bin",,"Papierkorb","Bin","Bin","Bin","ビン","빈","Bin","Bin","Бин","Bin","斌","Bin","Bin"
h7sb_mülleimer,blocks,block,,,"Garbage Can",,"Mülleimer","Lata De Lixo","Garbage Can","Spazzatura Can","ガーベッジ・缶","쓰레기 캔 (Garbage Can)","Śmietnik może","Lata De Lixo","Мусорный мусор","Çöp","垃圾可以","「垃圾可以」","La basura puede"
h7sb_mülleimer1,blocks,block,,,"Garbage Can",,"Mülleimer","Lata De Lixo","Garbage Can","Spazzatura Can","ガーベッジ・缶","쓰레기 캔 (Garbage Can)","Śmietnik może","Lata De Lixo","Мусорный мусор","Çöp","垃圾可以","「垃圾可以」","La basura puede"
h7sb_mülleimer2,blocks,block,,,"Fancier Garbage Can",,"Schicker Mülleimer","Fancier Lixo Pode","Fancier Garbage Can","Fantaer Spazzatura Can","ファンシャー・ガーベッジ・キャン","Fancier Garbage Can","Fancier Garbage Can","Fancier Lixo Pode","Fancier Garbage Can","Fancier çöpleri","Fancier Garbage Can","幻想的垃圾可以","La basura de Fancier puede"
h7sb_kleiderhaken,blocks,block,,,"Coat Hooks",,"Kleiderhaken","Casaco Hooks","Coat Hooks","Coat Hooks","コート・フックス","코트 후크","Haki płaszcza","Casaco Hooks","Крючки пальто","Palto Kancaları","外套钩","Coat Hoks","Ganchos de abrigo"
h7sb_kleiderhaken1,blocks,block,,,"Coat Hooks",,"Kleiderhaken","Casaco Hooks","Coat Hooks","Coat Hooks","コート・フックス","코트 후크","Haki płaszcza","Casaco Hooks","Крючки пальто","Palto Kancaları","外套钩","Coat Hoks","Ganchos de abrigo"
h7sb_kleiderständer,blocks,block,,,"Clothes Rack",,"Kleiderständer","Rack De Roupas","Armoire aux vêtements","Rack di abbigliamento","ラックを閉じる","의복 랙","Wieszak na ubrania","Rack De Roupas","Одежда в стойке","Kıyafet Rafı","衣架","「衣架」","Rack de ropa"
h7sb_kleiderständer1,blocks,block,,,"Clothes Rack",,"Kleiderständer","Rack De Roupas","Armoire aux vêtements","Rack di abbigliamento","ラックを閉じる","의복 랙","Wieszak na ubrania","Rack De Roupas","Одежда в стойке","Kıyafet Rafı","衣架","「衣架」","Rack de ropa"
h7sb_kleiderständer2,blocks,block,,,"Clothes Rack",,"Kleiderständer","Rack De Roupas","Armoire aux vêtements","Rack di abbigliamento","ラックを閉じる","의복 랙","Wieszak na ubrania","Rack De Roupas","Одежда в стойке","Kıyafet Rafı","衣架","「衣架」","Rack de ropa"
h7sb_eisenfassUnten,blocks,block,,,"Barrels (green)",,"Fässer (grün)","Barris (verde)","Barils (vert)","Barili (verde)","バレルズ (緑色)","바렐 (Barrels, 녹색)","Baryłki (zielony)","Barris (verde)","< <бочонки (зеленые) > >","Variller (yeşil)","桶 (绿色)","Barres （綠色）","Barriles (verde)"
h7sb_eisenfassOben,blocks,block,,,"Barrels (green)",,"Fässer (grün)","Barris (verde)","Barils (vert)","Barili (verde)","バレルズ (緑色)","바렐 (Barrels, 녹색)","Baryłki (zielony)","Barris (verde)","< <бочонки (зеленые) > >","Variller (yeşil)","桶 (绿色)","Barres （綠色）","Barriles (verde)"
h7sb_eisenfassUnten1,blocks,block,,,"Barrels (red)",,"Fässer (rot)","Barris (vermelho)","Barils (rouge)","Barili (rossi)","バレルズ (赤)","바렐 (Barrels, 빨간색)","Baryłek (czerwony)","Barris (vermelho)","Бочки (красные)","Varil (kırmızı)","桶 (红色)","Bars （紅色）","Barriles (rojo)"
h7sb_eisenfassOben1,blocks,block,,,"Barrels (red)",,"Fässer (rot)","Barris (vermelho)","Barils (rouge)","Barili (rossi)","バレルズ (赤)","바렐 (Barrels, 빨간색)","Baryłek (czerwony)","Barris (vermelho)","Бочки (красные)","Varil (kırmızı)","桶 (红色)","Bars （紅色）","Barriles (rojo)"
h7sb_eisenfassUnten2,blocks,block,,,"Barrels (brown)",,"Fässer (braun)","Barris (marrom)","Barils (marron)","Barili (marrone)","バレル (茶色)","바렐 (Barrels, 갈색)","Baryłek (brązowy)","Barris (marrom)","Бочки (коричневые)","Varil (kahverengi)","桶 (棕色 )","Bars （棕色）","Barriles (marrón)"
h7sb_eisenfassOben2,blocks,block,,,"Barrels (brown)",,"Fässer (braun)","Barris (marrom)","Barils (marron)","Barili (marrone)","バレル (茶色)","바렐 (Barrels, 갈색)","Baryłek (brązowy)","Barris (marrom)","Бочки (коричневые)","Varil (kahverengi)","桶 (棕色 )","Bars （棕色）","Barriles (marrón)"
h7sb_eisenfassUnten3,blocks,block,,,"Barrels (blue)",,"Fässer (blau)","Barris (azul)","Barils (bleu)","Barili (blu)","バレルズ (青)","바렐 (Barrels, 푸른색)","Baryłki (niebieski)","Barris (azul)","Бочки (синие)","Variller (mavi)","桶 (蓝色)","Bars （藍色）","Barriles (azul)"
h7sb_eisenfassOben3,blocks,block,,,"Barrels (blue)",,"Fässer (blau)","Barris (azul)","Barils (bleu)","Barili (blu)","バレルズ (青)","바렐 (Barrels, 푸른색)","Baryłki (niebieski)","Barris (azul)","Бочки (синие)","Variller (mavi)","桶 (蓝色)","Bars （藍色）","Barriles (azul)"
h7sb_eisenfassUnten4,blocks,block,,,"Barrels (yellow)",,"Fässer (gelb)","Barris (amarelo)","Barils (jaune)","Barili (giallo)","バレルズ (黄色)","바렐 (노란색)","Baryłki (żółty)","Barris (amarelo)","Бочки (желтые)","Varil (sarı)","桶 (黄色)","Bars （黃色）","Barriles (amarillo)"
h7sb_eisenfassOben4,blocks,block,,,"Barrels (yellow)",,"Fässer (gelb)","Barris (amarelo)","Barils (jaune)","Barili (giallo)","バレルズ (黄色)","바렐 (노란색)","Baryłki (żółty)","Barris (amarelo)","Бочки (желтые)","Varil (sarı)","桶 (黄色)","Bars （黃色）","Barriles (amarillo)"
h7sb_ofen,blocks,block,,,"Fancier Oven",,"Schicker Herd","Fancier Oven","Fancier Oven","Forno di Fancier","ファン・オーブン","Fancier Oven","Piec fancier","Fancier Oven","Фэнтези Овен","Fancier Fırın","fancier 烤箱","凡奇歐文","Horno de fantasía"
h7sb_ofen1,blocks,block,,,"Oven",,"Herd","Forno","Oven","Forno","オーブン","오븐","Piekarnik","Forno","Духовка","Fırın","烤箱","烤箱","Horno"
h7sb_waschmaschine,blocks,block,,,"Washing Machine",,"Waschmaschine","Máquina De Lavar","Machine à laver","Lavatrice","ウォッシング・マシン","세탁기","Pralka","Máquina De Lavar","стиральная машина","Çamaşır Makinesi","洗衣机","洗衣機","Lavadora"
h7sb_abfallpresse,blocks,block,,,"Waste Press",,"Abfallpresse","Press Waste","Waste Press","Stampa rifiuti","廃棄物のプレス","폐기물 프레스","Press Press","Press Waste","Waste Press","Atık Basını","废物出版社","「廢物出版社」","Waste Press"
h7sb_eisentischRund,blocks,block,,,"Round Iron Table",,"Runder Eisentisch","Mesa de Ferro Redonda","Table de fer ronde","Tavola di ferro rotonda","丸形アイアンテーブル","반올림' (Round Iron Table)","Okrągły żelazny stół","Mesa de Ferro Redonda","Круглый железный стол","Yuvarlak Demir Masa","圆桌会议","「圓鐵桌」","Mesa Redonda de Hierro"
h7sb_eisentischRund1,blocks,block,,,"Round Iron Table",,"Runder Eisentisch","Mesa de Ferro Redonda","Table de fer ronde","Tavola di ferro rotonda","丸形アイアンテーブル","반올림' (Round Iron Table)","Okrągły żelazny stół","Mesa de Ferro Redonda","Круглый железный стол","Yuvarlak Demir Masa","圆桌会议","「圓鐵桌」","Mesa Redonda de Hierro"
h7sb_badewanne,blocks,block,,,"Bathtub",,"Badewanne","Banheira","Baignoire","Vasca","バトゥブ","욕조","Wanna","Banheira","Ванная","Küvet","浴缸","浴盆","Bañera"
h7sb_lagerkiste,blocks,block,,,"Storage Box",,"Lagerkiste","Caixa de Armazenamento","Boîte de stockage","Box di memoria","ストレージ・ボックス","스토리지 박스","Pole pamięci","Caixa de Armazenamento","Блок памяти","Depolama Kutusu","存储框","儲存箱","Caja de almacenamiento"
h7sb_lagerkiste1,blocks,block,,,"Storage Box",,"Lagerkiste","Caixa de Armazenamento","Boîte de stockage","Box di memoria","ストレージ・ボックス","스토리지 박스","Pole pamięci","Caixa de Armazenamento","Блок памяти","Depolama Kutusu","存储框","儲存箱","Caja de almacenamiento"
h7sb_lagerkiste2,blocks,block,,,"Storage Box",,"Lagerkiste","Caixa de Armazenamento","Boîte de stockage","Box di memoria","ストレージ・ボックス","스토리지 박스","Pole pamięci","Caixa de Armazenamento","Блок памяти","Depolama Kutusu","存储框","儲存箱","Caja de almacenamiento"
h7sb_lagerkiste3,blocks,block,,,"Storage Box",,"Lagerkiste","Caixa de Armazenamento","Boîte de stockage","Box di memoria","ストレージ・ボックス","스토리지 박스","Pole pamięci","Caixa de Armazenamento","Блок памяти","Depolama Kutusu","存储框","儲存箱","Caja de almacenamiento"
h7sb_lagerkiste4,blocks,block,,,"Storage Box",,"Lagerkiste","Caixa de Armazenamento","Boîte de stockage","Box di memoria","ストレージ・ボックス","스토리지 박스","Pole pamięci","Caixa de Armazenamento","Блок памяти","Depolama Kutusu","存储框","儲存箱","Caja de almacenamiento"
h7sb_lagerkiste5,blocks,block,,,"Storage Box",,"Lagerkiste","Caixa de Armazenamento","Boîte de stockage","Box di memoria","ストレージ・ボックス","스토리지 박스","Pole pamięci","Caixa de Armazenamento","Блок памяти","Depolama Kutusu","存储框","儲存箱","Caja de almacenamiento"
h7sb_lagerkiste6,blocks,block,,,"Storage Box",,"Lagerkiste","Caixa de Armazenamento","Boîte de stockage","Box di memoria","ストレージ・ボックス","스토리지 박스","Pole pamięci","Caixa de Armazenamento","Блок памяти","Depolama Kutusu","存储框","儲存箱","Caja de almacenamiento"
h7sb_lagerkiste7,blocks,block,,,"Storage Box",,"Lagerkiste","Caixa de Armazenamento","Boîte de stockage","Box di memoria","ストレージ・ボックス","스토리지 박스","Pole pamięci","Caixa de Armazenamento","Блок памяти","Depolama Kutusu","存储框","儲存箱","Caja de almacenamiento"
h7sb_lagerkiste8,blocks,block,,,"Storage Box",,"Lagerkiste","Caixa de Armazenamento","Boîte de stockage","Box di memoria","ストレージ・ボックス","스토리지 박스","Pole pamięci","Caixa de Armazenamento","Блок памяти","Depolama Kutusu","存储框","儲存箱","Caja de almacenamiento"
h7sb_schrankRot,blocks,block,,,"Wall Cupboard",,"Hängeschrank","Armário De Parede","Plaque Cupboard","Wall Cupboard","「ウォール・コープボード」","월 Cupboard","Szafka ścienna","Armário De Parede","Стенный шкаф","Duvar Dolabı","壁橱","牆板","Cupboard de pared"
h7sb_schrankRot1,blocks,block,,,"Wall Cupboard",,"Hängeschrank","Armário De Parede","Plaque Cupboard","Wall Cupboard","「ウォール・コープボード」","월 Cupboard","Szafka ścienna","Armário De Parede","Стенный шкаф","Duvar Dolabı","壁橱","牆板","Cupboard de pared"
h7sb_schrankRot2,blocks,block,,,"Wall Cupboard",,"Hängeschrank","Armário De Parede","Plaque Cupboard","Wall Cupboard","「ウォール・コープボード」","월 Cupboard","Szafka ścienna","Armário De Parede","Стенный шкаф","Duvar Dolabı","壁橱","牆板","Cupboard de pared"
h7sb_schrankRot3,blocks,block,,,"Base Cabinet",,"Unterschrank","Gabinete De Base","Cabinet de base","Gabinetto Base","「基本キャビネット」","기본 내각","szafka bazowa","Gabinete De Base","Базовый кабинет","Temel Kabin","基本文件柜","基地內閣","Gabinete base"
h7sb_spüleRot,blocks,block,,,"Scullery",,"Spüle","Scullery","Scullerie","Scuozzo","Scullery","살처분","Sztućce","Scullery","Скалочные","Heykeller","碎石","玉雕","Scullery"
h7sb_thekeRot,blocks,block,,,"Counter",,"Theke","Contador","Compteur","Contatore","カウンター","카운터","Licznik","Contador","Счетчик","Sayaç","计数器","計數器","Contador"
h7sb_schrankSchwarz,blocks,block,,,"Wall Cupboard",,"Hängeschrank","Armário De Parede","Plaque Cupboard","Wall Cupboard","「ウォール・コープボード」","월 Cupboard","Szafka ścienna","Armário De Parede","Стенный шкаф","Duvar Dolabı","壁橱","牆板","Cupboard de pared"
h7sb_schrankSchwarz1,blocks,block,,,"Wall Cupboard",,"Hängeschrank","Armário De Parede","Plaque Cupboard","Wall Cupboard","「ウォール・コープボード」","월 Cupboard","Szafka ścienna","Armário De Parede","Стенный шкаф","Duvar Dolabı","壁橱","牆板","Cupboard de pared"
h7sb_schrankSchwarz2,blocks,block,,,"Wall Cupboard",,"Hängeschrank","Armário De Parede","Plaque Cupboard","Wall Cupboard","「ウォール・コープボード」","월 Cupboard","Szafka ścienna","Armário De Parede","Стенный шкаф","Duvar Dolabı","壁橱","牆板","Cupboard de pared"
h7sb_schrankSchwarz3,blocks,block,,,"Base Cabinet",,"Unterschrank","Gabinete De Base","Cabinet de base","Gabinetto Base","「基本キャビネット」","기본 내각","szafka bazowa","Gabinete De Base","Базовый кабинет","Temel Kabin","基本文件柜","基地內閣","Gabinete base"
h7sb_spüleSchwarz,blocks,block,,,"Scullery",,"Spüle","Scullery","Scullerie","Scuozzo","Scullery","살처분","Sztućce","Scullery","Скалочные","Heykeller","碎石","玉雕","Scullery"
h7sb_schrankSchwarz4,blocks,block,,,"Counter",,"Unterschrank","Contador","Compteur","Contatore","カウンター","카운터","Licznik","Contador","Счетчик","Sayaç","计数器","計數器","Contador"
h7sb_schrankBraun,blocks,block,,,"Wall Cupboard",,"Hängeschrank","Armário De Parede","Plaque Cupboard","Wall Cupboard","「ウォール・コープボード」","월 Cupboard","Szafka ścienna","Armário De Parede","Стенный шкаф","Duvar Dolabı","壁橱","牆板","Cupboard de pared"
h7sb_schrankBraun1,blocks,block,,,"Wall Cupboard",,"Hängeschrank","Armário De Parede","Plaque Cupboard","Wall Cupboard","「ウォール・コープボード」","월 Cupboard","Szafka ścienna","Armário De Parede","Стенный шкаф","Duvar Dolabı","壁橱","牆板","Cupboard de pared"
h7sb_schrankBraun2,blocks,block,,,"Wall Cupboard",,"Hängeschrank","Armário De Parede","Plaque Cupboard","Wall Cupboard","「ウォール・コープボード」","월 Cupboard","Szafka ścienna","Armário De Parede","Стенный шкаф","Duvar Dolabı","壁橱","牆板","Cupboard de pared"
h7sb_schrankBraun3,blocks,block,,,"Base Cabinet",,"Unterschrank","Gabinete De Base","Cabinet de base","Gabinetto Base","「基本キャビネット」","기본 내각","szafka bazowa","Gabinete De Base","Базовый кабинет","Temel Kabin","基本文件柜","基地內閣","Gabinete base"
h7sb_spüleBraun,blocks,block,,,"Scullery",,"Spüle","Scullery","Scullerie","Scuozzo","Scullery","살처분","Sztućce","Scullery","Скалочные","Heykeller","碎石","玉雕","Scullery"
h7sb_thekeBraun,blocks,block,,,"Counter",,"Theke","Contador","Compteur","Contatore","カウンター","카운터","Licznik","Contador","Счетчик","Sayaç","计数器","計數器","Contador"
h7sb_holzstapel,blocks,block,,,"Warehouse Stack (Wood)",,"Lager Stapel (Holz)","Pilha De Armazém (Madeira)","Pile d'entrepôt (bois)","Stack di magazzino (Wood)","ウェアハウス・スタック (ウッド)","웨어하우스 스택 (Wood)","Stos magazynowy (Drewno)","Pilha De Armazém (Madeira)","Стек хранилища (Wood)","Depo Yığını (Wood)","仓库堆栈 (Wood)","「倉庫堆疊（木材）」","Pila de almacén (madera)"
h7sb_holzstapel1,blocks,block,,,"Warehouse Stack (Wood)",,"Lager Stapel (Holz)","Pilha De Armazém (Madeira)","Pile d'entrepôt (bois)","Stack di magazzino (Wood)","ウェアハウス・スタック (ウッド)","웨어하우스 스택 (Wood)","Stos magazynowy (Drewno)","Pilha De Armazém (Madeira)","Стек хранилища (Wood)","Depo Yığını (Wood)","仓库堆栈 (Wood)","「倉庫堆疊（木材）」","Pila de almacén (madera)"
h7sb_kistenstapel,blocks,block,,,"Warehouse Stack (Carton)",,"Lager Stapel (Karton)","Pilha De Armazém (Cartão)","Entrepôt de stockage (Carton)","Stack di magazzino (Carte)","ウェアハウス・スタック (カートン)","웨어하우스 스택 (Carton)","Stos magazynowy (Carton)","Pilha De Armazém (Cartão)","Стек хранилища (Carton)","Depo Yığını (Carton)","仓库堆栈 (Carton)","「倉儲堆疊（紙箱）」","Pila de almacén (Carton)"
h7sb_kistenstapel1,blocks,block,,,"Warehouse Stack (Carton)",,"Lager Stapel (Karton)","Pilha De Armazém (Cartão)","Entrepôt de stockage (Carton)","Stack di magazzino (Carte)","ウェアハウス・スタック (カートン)","웨어하우스 스택 (Carton)","Stos magazynowy (Carton)","Pilha De Armazém (Cartão)","Стек хранилища (Carton)","Depo Yığını (Carton)","仓库堆栈 (Carton)","「倉儲堆疊（紙箱）」","Pila de almacén (Carton)"
h7sb_steinstapel,blocks,block,,,"Warehouse Stack (Stone)",,"Lager Stapel (Stein)","Pilha De Armazém (Pedra)","Pile d'entrepôt (Stone)","Stack di magazzino (Stone)","ウェアハウス・スタック (ストーン)","웨어하우스 스택 (스톤)","Stos magazynowy (Kamień)","Pilha De Armazém (Pedra)","Стек хранилища (Stone)","Depo Yığını (Stone)","仓库堆栈 (Stone)","「倉儲堆疊（石材）」","Pila de almacén (piedra)"
h7sb_steinstapel1,blocks,block,,,"Warehouse Stack (Stone)",,"Lager Stapel (Stein)","Pilha De Armazém (Pedra)","Pile d'entrepôt (Stone)","Stack di magazzino (Stone)","ウェアハウス・スタック (ストーン)","웨어하우스 스택 (스톤)","Stos magazynowy (Kamień)","Pilha De Armazém (Pedra)","Стек хранилища (Stone)","Depo Yığını (Stone)","仓库堆栈 (Stone)","「倉儲堆疊（石材）」","Pila de almacén (piedra)"
h7sb_abgedecktstapel,blocks,block,,,"Warehouse Stack",,"Lager Stapel","Pilha De Armazém","Pile d'entrepôt","Stack di magazzino","ウェアハウス・スタック","웨어하우스 스택","Stos magazynowy","Pilha De Armazém","Стек хранилища","Depo Yığını","仓库堆栈","倉儲堆疊","Pila de almacén"
h7sb_kommode,blocks,block,,,"Dresser",,"Kommode","Dresser","Dresser","Dresser","ドレッサー","드레스저","Dresser","Dresser","Комод","Şifonyer","梳妆台","德雷瑟","Dresser"
h7sb_weinfass,blocks,block,,,"Wine Barrel",,"Weinfass","Barril De Vinho","Barrel du vin","Wine Barrel","「ワイン・バレル」","와인 바렐","Wino baryłkę","Barril De Vinho","Винная Бочка","Şarap Fıçısı","酒桶","酒桶","Barril de vino"
h7sb_weinfass1,blocks,block,,,"Wine Barrel",,"Weinfass","Barril De Vinho","Barrel du vin","Wine Barrel","「ワイン・バレル」","와인 바렐","Wino baryłkę","Barril De Vinho","Винная Бочка","Şarap Fıçısı","酒桶","酒桶","Barril de vino"
h7sb_weinfass2,blocks,block,,,"Wine Barrel",,"Weinfass","Barril De Vinho","Barrel du vin","Wine Barrel","「ワイン・バレル」","와인 바렐","Wino baryłkę","Barril De Vinho","Винная Бочка","Şarap Fıçısı","酒桶","酒桶","Barril de vino"
h7sb_pillenschrank,blocks,block,,,"Pill Cabinet",,"Pillenschrank","Gabinete Da Pílula","Pill Cabinet","Pillola di pillola","ピルキャビネット","필 내각","Szafka pill","Gabinete Da Pílula","Таблетка","Hap Dolabı","药丸柜","生病閣","Píldora de gabinete"
h7sb_medizinschrank,blocks,block,,,"Medicine Cabinet",,"Medizinschrank","Gabinete De Medicina","Cabinet de médecine","Gabinetto di medicina","「メディシン・キャビネット」","의학 내각","Gabinet Medycyny","Gabinete De Medicina","Медицинский кабинет","Tıp Dolabı","医药内阁","「醫藥櫃」","Gabinete de Medicina"
h7sb_medizinschrank1,blocks,block,,,"Mirror Cabinet",,"Spiegelschrank","Gabinete de espelho","Mirror Cabinet","Armadio a specchio","「ミラー・キャビネット」","미러 내각","Szafka lustrzana","Gabinete de espelho","Зеркальный кабинет","Ayna Kabini","镜像内阁","鏡閣","Gabinete Mirror"
h7sb_bücherregal,blocks,block,,,"Bookshelf",,"Bücherregal","Livraria","étagère","Bookshelf","ブックシェルフ","책꽂이","Bookshelf","Livraria","Книжная полка","Yer rafı","书架","書架","Bookshelf"
h7sb_bücherregal1,blocks,block,,,"Bookshelf",,"Bücherregal","Livraria","étagère","Bookshelf","ブックシェルフ","책꽂이","Bookshelf","Livraria","Книжная полка","Yer rafı","书架","書架","Bookshelf"
h7sb_bücherregal2,blocks,block,,,"Bookshelf",,"Bücherregal","Livraria","étagère","Bookshelf","ブックシェルフ","책꽂이","Bookshelf","Livraria","Книжная полка","Yer rafı","书架","書架","Bookshelf"
h7sb_bücherregal3,blocks,block,,,"Bookshelf",,"Bücherregal","Livraria","étagère","Bookshelf","ブックシェルフ","책꽂이","Bookshelf","Livraria","Книжная полка","Yer rafı","书架","書架","Bookshelf"
h7sb_bücherregal4,blocks,block,,,"Bookshelf",,"Bücherregal","Livraria","étagère","Bookshelf","ブックシェルフ","책꽂이","Bookshelf","Livraria","Книжная полка","Yer rafı","书架","書架","Bookshelf"
h7sb_fenterläden,blocks,block,,,"Shutters",,"Fensterläden","Shutters","Arrêter","Shutters","シャッター","셔터 (Shutter)","Shutters","Shutters","Ставни","Shutters","百叶窗","Shutters","persianas"
h7sb_fenterrahmenSchmal,blocks,block,,,"Window Frame (Narrow)",,"Fensterrahmen (schmal)","Quadro De Janela (Estreito)","Fenêtre Cadre (Narrow)","Frame Frame (Narrow)","ウィンドウ・フレーム (ナロー)","윈도우 프레임 (Narrow)","Ramka okna (narrow)","Quadro De Janela (Estreito)","Рамка окна (Узлы)","Pencere Çerçevesi (Nok)","窗口框架 (窄边框 )","Window Frame （Narrow）","Marco de ventana (Narrow)"
h7sb_fenterrahmenSchmal1,blocks,block,,,"Window Frame (Narrow)",,"Fensterrahmen (schmal)","Quadro De Janela (Estreito)","Fenêtre Cadre (Narrow)","Frame Frame (Narrow)","ウィンドウ・フレーム (ナロー)","윈도우 프레임 (Narrow)","Ramka okna (narrow)","Quadro De Janela (Estreito)","Рамка окна (Узлы)","Pencere Çerçevesi (Nok)","窗口框架 (窄边框 )","Window Frame （Narrow）","Marco de ventana (Narrow)"
h7sb_fenterrahmenSchmal2,blocks,block,,,"Window Frame (Narrow)",,"Fensterrahmen (schmal)","Quadro De Janela (Estreito)","Fenêtre Cadre (Narrow)","Frame Frame (Narrow)","ウィンドウ・フレーム (ナロー)","윈도우 프레임 (Narrow)","Ramka okna (narrow)","Quadro De Janela (Estreito)","Рамка окна (Узлы)","Pencere Çerçevesi (Nok)","窗口框架 (窄边框 )","Window Frame （Narrow）","Marco de ventana (Narrow)"
h7sb_holztisch,blocks,block,,,"Side Table",,"Beistelltisch","Mesa Lateral","Table latérale","Tabella laterale","サイド・テーブル","표","Tabela boczna","Mesa Lateral","Боковая таблица","Yan Masa","侧表","側表","Tabla lateral"
h7sb_holztisch1,blocks,block,,,"Side Table",,"Beistelltisch","Mesa Lateral","Table latérale","Tabella laterale","サイド・テーブル","표","Tabela boczna","Mesa Lateral","Боковая таблица","Yan Masa","侧表","側表","Tabla lateral"
h7sb_holztisch2,blocks,block,,,"Wooden Table (Dynamic)",,"Holztisch (Dynamisch)","Mesa De Madeira (Dinâmica)","Table de bois (dynamique)","Tavolo in legno (Dynamic)","「ウッデン・テーブル (Dynamic)」","우덴 테이블 (Dynamic)","Drewniana tabela (dynamiczna)","Mesa De Madeira (Dinâmica)","Деревянная таблица (динамическая)","Ahşap Tablo (Dinamik)","木制桌子 (动态)","「木製桌（動態）」","Tabla de madera (dinámica)"
h7sb_holztisch3,blocks,block,,,"Wooden Table",,"Holztisch","Mesa De Madeira","Table de bois","Tavolo di legno","ウーデン・テーブル","우덴 테이블 (Wooden Table)","Drewniana tabela","Mesa De Madeira","Деревянный стол","Ahşap Masa","木制桌子","木桌","Tabla de madera"
h7sb_holztisch4,blocks,block,,,"Desk",,"Pult","Escrivaninha","Bureau","Scrivania","デスク","데스크","Desk","Escrivaninha","Письменный стол","Masa","Desk","Desk","Desk"
h7sb_holztisch5,blocks,block,,,"Camping Table",,"Bierzeltgarnitur","Tabela de Camping","Table de camping","Tabella di campeggio","キャッピング表","캠핑 테이블","Tabela Camping","Tabela de Camping","Таблица Кампинга","Kamp Tablosu","露营桌","露營桌","Tabla de camping"
h7sb_holzstuhl,blocks,block,,,"Wooden Chair",,"Holzstuhl","Cadeira De Madeira","Chaire en bois","Sedia di legno","「木の椅子」","우덴 의자","Drewniany krzesło","Cadeira De Madeira","Деревянное кресло","Tahta Sandalye","木椅","木椅","Silla de madera"
h7sb_alterstuhl,blocks,block,,,"Old Chair",,"Alter Stuhl","Old Chair","Ancien président","Old Chair","「前の椅子」","낡은 의자","Stare krzesło","Old Chair","Старый стул","Eski Sandalye","老主席","老椅子","Old Chair"
h7sb_pbank,blocks,block,,,"Park Bench",,"Parkbank","Bancada Do Parque","Park Bench","Park Bench","パーク・ベンチ","박벤치","Ławka parkowa","Bancada Do Parque","Парковая скамка","Park Bank","公园长椅","樸本奇","Park bench"
h7sb_pbank1,blocks,block,,,"Park Bench",,"Parkbank","Bancada Do Parque","Park Bench","Park Bench","パーク・ベンチ","박벤치","Ławka parkowa","Bancada Do Parque","Парковая скамка","Park Bank","公园长椅","樸本奇","Park bench"
h7sb_ventilatorklein,blocks,block,,,"Ventilation",,"Lüftung","Ventilação","Ventilation","Ventilazione","換気","환기","Wentylacja","Ventilação","Вентиляция","Havalandırma","通风","通風","Ventilación"
h7sb_hundehütte,blocks,block,,,"Dog House",,"Hundehütte","Dog House","Dog House","Casa Dog","ドッグ・ハウス","개의 집","Pies dom","Dog House","Собачий дом","Köpek Evi","狗屋","狗屋","Dog House"
h7sb_holzrad,blocks,block,,,"Wooden Wheel",,"Holzrad","Roda De Madeira","Roue en bois","Ruota di legno","ウッデン・ホイール","우덴 휠 (Wooden Wheel)","Drewniane koła","Roda De Madeira","Деревянное колесо","Tahta tekerlek","木轮","木輪車輪","Rueda de madera"
